customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth
3258-ZKPAI,male,0,yes,Yes,72,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.9786069651741293,0.9599180706208171,0,115.79791666666668
1428-IEDPR,male,0,no,No,52,Yes,Yes,fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,electronic check,0.9059701492537312,0.6591968612970228,0,110.21923076923076
5298-GSTLM,female,1,no,No,60,Yes,Yes,fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,bank transfer (automatic),0.827363184079602,0.7105700438495269,0,102.94333333333334
4450-YOOHP,female,0,no,No,39,No,No phone service,dsl,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),0.32238805970149254,0.21770136164320333,0,48.85641025641026
6728-CZFEI,female,0,no,No,15,Yes,No,dsl,No,No,No,No,Yes,No,One year,No,mailed check,0.3771144278606965,0.10536579736902839,0,62.126666666666665
5748-RNCJT,male,0,no,No,69,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.8781094527363184,0.8458342949457651,1,106.50434782608696
3653-NCRDJ,male,0,yes,Yes,43,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,mailed check,0.009452736318407956,0.08740480036925918,0,18.052325581395348
6121-TNHBO,female,1,no,No,63,Yes,Yes,dsl,Yes,Yes,Yes,Yes,Yes,No,One year,No,bank transfer (automatic),0.6442786069651741,0.6028444495730441,0,83.22301587301588
5119-NZPTV,male,1,yes,No,2,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,0.5159203980099502,0.014176090468497576,0,70.825
6519-ZHPXP,female,0,yes,Yes,72,Yes,No,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.8960199004975123,0.8840122317101315,0,106.66180555555555
7739-LAXOG,female,0,yes,Yes,32,Yes,Yes,fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),0.7243781094527363,0.33876067389799214,1,92.328125
3472-QPRCH,male,0,yes,Yes,40,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),0.06965174129353235,0.11402030925455804,0,25.1725
8224-UAXBZ,female,0,yes,No,58,No,No phone service,dsl,Yes,Yes,No,No,Yes,No,One year,Yes,electronic check,0.26965174129353237,0.29094161089314563,0,43.79482758620689
9610-WCESF,male,0,no,No,67,No,No phone service,dsl,Yes,No,No,Yes,Yes,No,Two year,No,electronic check,0.2552238805970149,0.3552273251788599,0,46.22686567164179
9776-CLUJA,female,1,yes,No,51,Yes,Yes,fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5895522388059701,0.43717401338564504,1,74.65392156862745
2486-WYVVE,male,0,yes,No,31,Yes,Yes,dsl,No,No,Yes,Yes,Yes,Yes,One year,Yes,mailed check,0.6074626865671642,0.28446803600276943,0,80.12903225806451
3865-ZYKAD,male,1,yes,No,69,Yes,Yes,fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),0.6631840796019901,0.6654569582275559,0,83.85
1422-DGUBX,male,0,yes,No,32,Yes,Yes,fiber optic,No,No,No,Yes,No,No,One year,Yes,electronic check,0.6069651741293532,0.30006346642049386,0,81.8484375
2999-AANRQ,female,0,no,No,21,Yes,No,dsl,Yes,Yes,No,Yes,Yes,No,Two year,No,credit card (automatic),0.5253731343283582,0.17378836833602584,0,72.61190476190475
8668-KNZTI,male,0,no,No,52,Yes,No,dsl,Yes,No,Yes,No,No,No,One year,No,electronic check,0.3532338308457711,0.319853450265405,0,53.666346153846156
0480-KYJVA,female,0,yes,Yes,72,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),0.05970149253731341,0.20375028848372953,0,24.78472222222222
6034-ZRYCV,female,0,yes,No,72,No,No phone service,dsl,No,Yes,Yes,No,Yes,Yes,Two year,Yes,electronic check,0.3577114427860697,0.4521867066697438,1,54.68680555555555
9746-YKGXB,male,0,yes,Yes,52,No,No phone service,dsl,Yes,No,Yes,No,No,Yes,One year,No,bank transfer (automatic),0.25870646766169153,0.2604777290560812,0,43.771153846153844
3926-YZVVX,female,0,no,No,41,Yes,No,dsl,No,No,No,Yes,No,No,One year,No,bank transfer (automatic),0.31641791044776113,0.23196976690514656,0,49.4890243902439
6000-UKLWI,male,0,no,No,41,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.018905472636815884,0.0904165705054235,0,19.569512195121952
2079-FBMZK,female,0,no,No,6,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,mailed check,0.5074626865671642,0.04611123932610201,1,69.73333333333333
6332-FBZRI,male,0,yes,Yes,67,Yes,Yes,dsl,Yes,Yes,Yes,Yes,No,No,One year,Yes,credit card (automatic),0.508457711442786,0.5347853681052389,0,69.45149253731343
2096-XOTMO,female,0,yes,Yes,16,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.010945273631840807,0.029667666743595656,0,17.24375
3266-FTKHB,male,0,no,No,17,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.008955223880596996,0.03746249711516271,0,20.20294117647059
8221-EQDGL,male,0,yes,No,35,Yes,No,dsl,Yes,Yes,Yes,No,No,No,Month-to-month,No,mailed check,0.4253731343283582,0.24367066697438264,0,60.87
2346-LOCWC,female,0,yes,Yes,58,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),0.02238805970149252,0.13531040849296103,0,20.54137931034483
6608-QQLVK,male,0,no,No,1,Yes,No,dsl,No,No,Yes,No,No,No,Month-to-month,Yes,electronic check,0.32089552238805974,0.0036579736902838675,1,50.5
0298-XACET,male,0,yes,Yes,52,No,No phone service,dsl,No,Yes,Yes,Yes,Yes,No,Two year,No,mailed check,0.31791044776119404,0.29254558042926376,0,49.11538461538461
7560-QJAVJ,female,0,no,No,70,Yes,No,dsl,Yes,No,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.6104477611940298,0.6428167551350104,0,79.84928571428571
2995-YWTCD,female,0,yes,Yes,19,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,bank transfer (automatic),0.06616915422885569,0.05180013847219017,0,24.61578947368421
3551-HUAZH,male,1,no,No,1,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5587064676616916,0.006415878144472653,1,74.4
9137-UIYPG,female,0,yes,Yes,35,Yes,No,fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.882089552238806,0.43130048465266557,0,107.32714285714285
2809-ZMYOQ,female,0,no,No,32,Yes,Yes,fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,0.8268656716417909,0.3826563581813986,0,104.215625
5084-OOVCJ,female,0,yes,Yes,17,Yes,No,dsl,Yes,No,No,Yes,No,No,Month-to-month,Yes,credit card (automatic),0.36915422885572136,0.10405031156242789,0,54.14705882352941
0254-WWRKD,female,0,yes,Yes,67,Yes,No,dsl,No,Yes,No,No,No,No,One year,No,credit card (automatic),0.32139303482587056,0.3938322178629125,0,51.22014925373134
7727-SHVZV,female,0,no,No,9,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,bank transfer (automatic),0.01243781094527363,0.015180013847219016,0,16.705555555555556
6302-JGYRJ,male,0,no,Yes,31,Yes,Yes,dsl,No,Yes,No,Yes,Yes,Yes,One year,Yes,mailed check,0.608955223880597,0.29643434110316175,1,83.47419354838709
5339-PXDVH,male,0,no,No,4,Yes,Yes,fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,electronic check,0.7203980099502488,0.04028963766443573,0,91.9875
2205-LPVGL,male,1,yes,Yes,58,Yes,Yes,fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,bank transfer (automatic),0.7124378109452736,0.5893087929840757,0,88.375
8782-NUUOL,male,0,no,No,60,Yes,No,dsl,Yes,No,Yes,Yes,Yes,Yes,One year,No,mailed check,0.6044776119402985,0.551846295868913,0,80.01833333333335
3685-YLCMQ,male,0,no,No,58,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,electronic check,0.8597014925373135,0.7155319639972306,1,107.2344827586207
7601-WFVZV,male,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.012935323383084563,8.654511885529664e-05,0,19.55
4609-KNNWG,female,0,yes,Yes,27,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.01641791044776117,0.06130856219709209,0,20.374074074074073
4868-AADLV,male,1,yes,Yes,66,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,electronic check,0.9751243781094526,0.9050830833141011,0,119.125
9529-OFXHY,male,0,no,No,15,Yes,Yes,fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),0.6915422885572139,0.14117239787675975,0,82.81333333333333
8634-MPHTR,male,1,yes,No,47,Yes,Yes,fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,0.8139303482587064,0.559918070620817,1,103.63936170212766
2669-QVCRG,female,0,no,No,41,Yes,Yes,fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,credit card (automatic),0.6273631840796019,0.3660108469882299,0,77.82073170731708
2478-EEWWM,male,0,yes,No,59,No,No phone service,dsl,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.25920398009950246,0.30555619663051004,0,45.19915254237288
9174-IHETN,female,0,no,Yes,50,Yes,No,fiber optic,No,No,No,No,No,No,Two year,No,credit card (automatic),0.5184079601990049,0.40558504500346176,0,70.672
2233-TXSIU,male,0,yes,Yes,17,No,No phone service,dsl,Yes,No,Yes,No,Yes,No,One year,No,credit card (automatic),0.2606965174129353,0.08923955688899146,0,46.59705882352941
9644-UMGQA,male,0,yes,Yes,6,Yes,No,dsl,Yes,No,No,No,No,No,Month-to-month,Yes,electronic check,0.30746268656716413,0.03194668820678514,0,49.275
3256-EZDBI,male,1,yes,No,51,No,No phone service,dsl,No,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),0.11144278606965174,0.16623009462266328,0,28.61470588235294
8761-NSOBC,male,0,no,No,44,Yes,No,fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,electronic check,0.8189054726368158,0.5053484883452573,1,99.95795454545454
0419-YAAPX,male,0,yes,No,49,Yes,No,fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,credit card (automatic),0.6671641791044776,0.49378606046618967,0,87.71326530612245
8413-VONUO,male,0,no,No,2,Yes,No,fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,electronic check,0.7701492537313434,0.017135933533348722,1,83.65
0872-CASZJ,male,0,yes,No,59,Yes,Yes,dsl,Yes,No,No,Yes,No,Yes,One year,Yes,mailed check,0.5059701492537313,0.47058619893837983,0,69.43898305084745
4726-DLWQN,male,1,no,No,50,Yes,Yes,dsl,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),0.5184079601990049,0.3964689591507039,0,69.092
8164-OCKUJ,female,0,yes,Yes,59,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.023383084577114438,0.14622663281790907,0,21.796610169491526
3094-JOJAI,male,0,no,No,18,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,No,mailed check,0.5562189054726369,0.15788137549042236,0,77.05555555555556
9494-MRNYX,male,0,no,No,10,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,0.5651741293532337,0.08856450496192014,0,78.63
2599-CZABP,male,0,yes,No,14,Yes,No,dsl,No,No,No,No,No,No,One year,No,electronic check,0.26218905472636816,0.0718266789753058,0,45.80357142857143
7945-PRBVF,male,0,no,No,35,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.031840796019900475,0.07923494114931919,0,20.155714285714286
4544-RXFMG,male,0,yes,Yes,8,Yes,No,dsl,No,No,No,No,No,No,One year,Yes,mailed check,0.25074626865671645,0.037699053773367186,0,43.1875
0859-YGKFW,male,0,yes,Yes,18,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,bank transfer (automatic),0.01791044776119402,0.037745211170090005,0,19.216666666666665
1150-FTQGN,female,0,yes,Yes,60,Yes,Yes,fiber optic,Yes,Yes,No,No,Yes,No,One year,No,bank transfer (automatic),0.755223880597015,0.6684744980383107,0,96.86333333333333
9223-UCPVT,female,0,no,No,1,Yes,No,fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,electronic check,0.7577114427860697,0.008723747980613893,1,94.4
7196-LIWRH,female,0,no,No,6,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.012935323383084563,0.01219132240941611,0,20.741666666666667
5448-VWNAM,female,0,no,Yes,19,Yes,Yes,dsl,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,mailed check,0.5736318407960199,0.15656588968382182,0,72.39999999999999
1177-XZBJL,male,0,yes,Yes,53,Yes,Yes,dsl,Yes,Yes,No,Yes,No,No,One year,No,bank transfer (automatic),0.4567164179104478,0.40073274867297487,0,65.87830188679246
3518-FSTWG,male,1,yes,No,72,Yes,Yes,fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,bank transfer (automatic),0.908457711442786,0.9118278329102238,0,110.00972222222222
9330-VOFSZ,female,0,yes,No,60,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.9208955223880596,0.7641241633971844,0,110.67833333333333
4351-QLCSU,female,0,no,No,1,Yes,No,dsl,No,No,No,No,Yes,No,Month-to-month,Yes,credit card (automatic),0.3656716417910447,0.004177244403415647,1,55.0
0939-EREMR,female,0,no,Yes,13,Yes,No,dsl,No,No,Yes,Yes,No,No,Month-to-month,No,mailed check,0.3502487562189055,0.08069466882067852,0,55.23846153846154
9389-ACWBI,female,0,yes,Yes,5,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,No,credit card (automatic),0.5144278606965175,0.034802677129009925,0,64.08
5419-JPRRN,male,0,no,No,1,Yes,Yes,fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,0.827860696517413,0.009537272097853683,1,101.45
3644-QXEHN,male,0,yes,Yes,13,Yes,No,fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,electronic check,0.7835820895522387,0.15181744749596124,0,102.65
2911-IJORQ,male,0,no,No,37,Yes,Yes,dsl,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,bank transfer (automatic),0.7199004975124377,0.3853969536118163,0,90.77432432432433
5921-NGYRH,male,0,yes,No,64,Yes,No,fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,mailed check,0.5502487562189055,0.547565197322871,0,74.4375
2100-BDNSN,female,0,yes,No,5,Yes,Yes,dsl,No,No,Yes,Yes,Yes,No,Month-to-month,No,bank transfer (automatic),0.49452736318407964,0.03825294253404109,1,70.06
5998-DZLYR,female,0,yes,No,61,Yes,Yes,fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,bank transfer (automatic),0.7572139303482587,0.6559196861297023,0,93.49180327868852
0488-GSLFR,female,0,no,No,1,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5099502487562189,0.005850450034618047,1,69.5
9318-NKNFC,male,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,0.005970149253731349,5.769674590352849e-06,1,18.85
3985-HOYPM,male,0,no,No,26,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.011442786069651711,0.05847565197322871,0,20.213461538461537
9728-FTTVZ,female,0,no,No,1,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5069651741293533,0.005815831987075929,1,69.2
9548-LERKT,male,0,yes,No,24,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.014925373134328346,0.05358296792060928,0,20.131249999999998
6576-FBXOJ,male,0,yes,No,17,No,No phone service,dsl,No,No,Yes,Yes,Yes,Yes,One year,No,electronic check,0.36169154228855727,0.10570043849526888,0,54.98823529411764
4310-KEDTB,female,0,no,Yes,26,No,No phone service,dsl,No,No,Yes,No,No,No,Month-to-month,Yes,mailed check,0.11492537313432838,0.08858758366028156,0,30.25
7254-IQWOZ,male,0,no,No,1,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5114427860696518,0.005867759058389107,1,69.65
2474-BRUCM,male,1,yes,No,40,Yes,Yes,fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,electronic check,0.8318407960199005,0.46936302792522505,1,102.1575
4062-HBMOS,male,0,no,No,52,Yes,Yes,fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,0.843781094527363,0.6168936072005539,0,103.16923076923078
0742-NXBGR,female,0,no,No,1,Yes,No,fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,electronic check,0.6373134328358209,0.0073274867297484425,1,82.3
2676-ISHSF,male,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.020398009950248763,0.00017309023771059284,0,20.3
9236-NDUCW,female,0,no,No,21,No,No phone service,dsl,Yes,No,No,Yes,No,No,Two year,No,mailed check,0.16766169154228855,0.08672974844218787,0,36.68571428571428
4753-PADAS,female,0,yes,No,67,Yes,Yes,fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,bank transfer (automatic),0.8701492537313432,0.7844622663281791,0,101.7455223880597
6103-QCKFX,female,0,yes,Yes,44,Yes,No,dsl,Yes,No,No,Yes,No,No,Month-to-month,No,bank transfer (automatic),0.37810945273631835,0.2770309254558043,0,54.98977272727273
7781-EWARA,male,0,yes,Yes,70,No,No phone service,dsl,No,Yes,Yes,Yes,Yes,Yes,One year,No,electronic check,0.4189054726368159,0.47540964689591503,0,59.12428571428571
6110-OHIHY,male,0,no,No,3,Yes,No,fiber optic,No,No,No,No,Yes,No,Month-to-month,No,electronic check,0.6069651741293532,0.02870990076159705,1,89.2
7018-FPXHH,male,0,yes,Yes,56,Yes,No,dsl,Yes,Yes,Yes,No,No,No,Two year,Yes,bank transfer (automatic),0.4134328358208955,0.396797830602354,0,61.740178571428565
5889-LFOLL,female,0,no,No,13,Yes,Yes,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,0.6601990049751243,0.12651742441726288,1,85.78461538461539
5708-EVONK,female,0,yes,Yes,58,Yes,Yes,fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),0.7477611940298508,0.6250634664204939,1,93.71724137931035
8708-XPXHZ,female,0,yes,Yes,42,Yes,Yes,fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.7557213930348259,0.48090237710593126,1,99.67380952380952
0616-ATFGB,male,1,yes,No,1,No,No phone service,dsl,No,No,No,No,No,No,Month-to-month,No,electronic check,0.06766169154228854,0.0007212093237941378,1,25.05
0572-ZJKLT,female,0,yes,Yes,46,Yes,Yes,fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,mailed check,0.8099502487562189,0.5321255481190861,0,100.65652173913043
5135-RDDQL,female,0,yes,Yes,63,Yes,No,dsl,Yes,No,No,No,No,No,Two year,Yes,bank transfer (automatic),0.32238805970149254,0.36954188783752595,0,51.13095238095238
